x,y
960532,1961562
961298,1959266
960782,1961616
962010,1957470
961905,1959717
961538,1960767
962436,1957625
962318,1958556
962535,1960005
962773,1957773
963592,1958082
948535,1954687
948273,1954947
948434,1955689
947936,1957384
948580,1957046
948595,1957365
948840,1957822
949064,1956489
949801,1956757
948869,1956761
949645,1956971
948548,1952242
948632,1952367
948908,1952647
947300,1953213
950094,1951343
950159,1953152
949675,1953336
950216,1953775
950273,1954549
950719,1954834
952882,1951949
950995,1954447
946459,1952211
947974,1951934
948000,1950072
948593,1950537
948899,1950786
951158,1949137
950216,1950771
941642,1946620
941246,1947522
941558,1947641
943079,1946225
943821,1947637
943840,1948033
944740,1948128
944935,1948056
945932,1948122
939620,1950182
940533,1951360
938510,1952814
941746,1949344
941542,1951209
941096,1951282
942466,1947860
942335,1948101
943455,1947982
941755,1944155
944465,1944573
944948,1943275
944753,1945506
947030,1942781
945745,1943055
946121,1945835
945058,1941922
944902,1943126
945259,1942050
945954,1942325
946761,1941009
946978,1939683
946743,1941319
946793,1941539
947197,1937858
947247,1938469
947688,1939261
947375,1940217
947080,1940981
947191,1941469
947277,1942227
946275,1948007
946776,1943319
946717,1947777
946808,1948689
947070,1947007
947802,1947508
948067,1946749
949492,1946566
947515,1943421
949446,1944539
949790,1944718
950881,1946179
951185,1945041
951894,1946146
953665,1945120
954461,1944647
953989,1944888
948237,1942647
949555,1942931
951569,1942302
951883,1942480
954189,1942077
956090,1944897
955920,1945203
956716,1945171
956611,1945457
957313,1947056
958456,1941698
958328,1942837
958299,1943362
957943,1945135
959113,1940381
959533,1940772
958020,1945124
957568,1946452
958277,1946805
957340,1947177
959447,1943023
958792,1945438
959196,1945601
958540,1946164
959295,1947227
959927,1943973
959755,1944464
959583,1944919
960149,1945119
960625,1947488
960952,1941943
961063,1945487
961133,1946215
964809,1943194
961190,1944500
961775,1944722
961549,1945210
962069,1945795
962732,1945930
964450,1946410
965886,1944334
964832,1945825
964663,1946074
965497,1946252
966155,1942287
966279,1943775
966195,1947440
966935,1941337
966998,1941641
967022,1941910
966599,1948940
966756,1948882
971158,1949793
1139062,1679125
1139011,1679650
1139249,1679712
1139358,1679116
1139631,1679159
1140009,1679209
1140073,1679716
1140071,1679972
1138107,1680401
1137780,1680568
1137729,1680828
1138273,1681153
1138510,1679348
1138320,1680492
1138707,1677127
1138784,1679032
1138658,1680643
1138975,1677949
1138836,1680708
1140204,1680751
1140320,1681123
1140221,1681350
1140284,1681616
1140739,1681234
1140517,1681487
1140648,1681840
1140729,1682048
1140955,1681616
1141139,1682114
1140954,1682414
1141489,1683083
1141681,1682367
1141781,1683444
1142066,1683561
1142532,1683553
1142057,1683782
1142385,1683906
1140380,1677576
1140490,1677805
1140507,1678122
1140591,1678429
1140340,1678548
1140224,1678591
1140730,1678030
1140863,1678648
1141877,1679233
1142969,1676725
1143332,1676794
1143156,1676948
1143367,1677760
1143320,1677934
1142426,1678985
1139535,1685358
1138900,1685738
1140672,1686350
1140859,1685674
1141234,1685792
1141064,1686328
1141994,1685024
1141605,1685815
1141994,1685810
1142037,1684679
1142346,1684827
1142624,1684946
1142309,1685054
1142330,1685478
1142562,1685843
1142308,1686309
1143064,1687538
1142725,1687732
1142441,1690582
1143427,1691149
1142862,1691400
1143631,1691046
1143680,1691822
1144188,1690747
1145765,1691082
1144207,1692584
1146449,1690086
1142700,1684106
1142714,1684495
1142408,1684835
1142584,1684913
1143006,1683503
1145065,1682834
1144595,1683338
1145009,1683378
1145293,1684757
1146731,1683459
1145819,1683620
1136391,1690559
1136938,1691066
1137256,1691644
1137470,1691808
1137345,1693086
1137746,1694314
1139875,1691928
1148370,1687012
1148805,1686521
1149271,1687101
1148929,1687441
1133098,1677701
1132732,1679586
1133831,1679942
1135149,1677648
1134682,1677656
1134562,1679514
1136074,1679331
1136333,1679469
1144640,1694012
1144354,1694018
1144513,1694979
1144801,1695939
1144851,1694153
1144937,1694943
1144978,1695328
1144923,1695700
1145882,1692240
1127945,1677986
1142874,1688334
1143724,1688533
1143251,1688550
1143547,1688634
1142960,1688676
1143271,1689264
1143983,1688965
1143934,1689303
1143891,1689621
1144023,1687805
1144253,1687776
1146320,1689251
1144370,1689353
1144693,1689669
1146784,1683534
1146380,1684040
1146763,1684718
1146558,1687420
1146064,1687554
1145834,1687597
1145504,1687609
1146341,1688113
1146770,1685187
1146853,1685549
1146939,1685996
1147021,1686357
1147151,1685159
1147420,1685587
1147033,1686614
1147330,1687054
1147155,1688486
1147902,1685721
1148098,1685806
1148027,1686803
1147631,1687521
1133464,1682913
1133841,1684293
1134446,1685055
1135231,1686240
1134987,1689635
1135641,1684824
1136639,1684943
1135735,1688891
1136918,1684942
1137157,1684975
1150967,1694638
1156127,1695580
1156054,1696305
1152395,1703637
1156343,1694702
1157096,1698114
1157521,1699048
1099240,1763612
1097694,1763675
1098188,1763852
1098745,1764364
1098839,1764815
1099311,1763918
1099336,1764335
1100036,1763394
1099611,1763820
1100531,1764086
1100261,1764669
1100555,1765508
1102639,1765581
1102253,1766045
1103410,1765098
1102976,1766278
1103098,1766526
1109563,1763934
1106546,1764914
1095184,1762758
1094552,1762857
1095241,1764279
1093382,1765137
1093853,1765144
1095243,1765238
1095274,1765554
1095458,1762950
1095639,1762979
1095361,1763466
1096710,1764500
1096698,1764758
1096725,1765396
1096777,1763393
1096867,1765822
1095612,1760101
1095522,1760624
1096156,1760826
1096370,1761684
1097185,1760818
1096775,1760832
1097476,1760919
1096925,1762137
1097748,1762304
1099158,1761084
1099665,1761449
1099180,1761469
1098862,1761501
1098455,1761524
1097776,1762743
1099904,1761114
1094602,1769053
1093864,1771322
1094838,1772775
1099326,1766084
1100641,1767329
1100121,1759740
1101442,1759873
1101519,1760945
1107375,1761307
1103448,1763071
1102518,1763085
1092662,1761837
1092141,1762000
1094387,1757820
1093062,1761913
1094658,1762485
1094724,1757355
1094895,1759778
1086925,1744535
1085468,1744790
1087059,1762915
1087547,1762410
922578,1939308
909833,1944278
923070,1940231
923508,1941170
924369,1942201
923417,1942328
923669,1942638
924763,1941612
925644,1942963
924900,1943347
924496,1943472
927250,1938115
927421,1939063
926381,1939561
923573,1940108
927465,1940247
924205,1940692
926508,1940860
928312,1940172
924057,1932484
924535,1933018
924848,1933383
924461,1934685
924488,1937218
926379,1936141
926483,1936587
925478,1936833
928633,1936295
929039,1937505
929792,1938023
928400,1941354
931360,1933815
930871,1939174
929923,1939257
930953,1939902
929283,1941319
931260,1947368
931862,1943430
931344,1943882
931256,1944656
931272,1947593
931314,1948222
931319,1948819
932381,1949025
932605,1949577
931817,1949596
931362,1949627
932753,1949830
933079,1948191
933046,1949624
933400,1949734
924849,1948192
925036,1955836
926150,1950679
925686,1956202
927323,1947585
927337,1952134
927077,1955235
910587,1970105
906297,1975255
911139,1960366
910645,1972360
946928,1683484
946248,1683956
946769,1684055
947246,1682666
947041,1683628
947377,1683983
947202,1685290
947445,1682823
947676,1683363
940561,1681466
939122,1682950
940649,1685029
941027,1681250
940673,1683706
940955,1683864
940668,1684230
941219,1684251
941174,1684495
941319,1685042
941328,1685343
941696,1680805
941340,1684048
942557,1684230
944225,1685257
943834,1685258
942540,1685342
943231,1678298
944970,1679761
944640,1682091
945472,1682152
945259,1682346
946267,1682269
946383,1683660
943476,1687003
943942,1686366
943972,1686583
943693,1686821
943638,1687459
944318,1685318
945955,1687771
945253,1687824
946504,1686627
935751,1683146
937850,1687360
938892,1688583
939629,1688592
939171,1688588
941118,1691550
940116,1691561
994187,1814390
993932,1814925
993902,1816681
993952,1817935
994430,1813816
994472,1815101
994263,1815916
994641,1813115
994778,1817085
995025,1813786
995139,1815182
990210,1813259
990550,1814272
991255,1814506
990888,1815173
992149,1813928
992540,1813961
991466,1814573
994864,1812429
994156,1812863
993352,1813318
992983,1814443
986458,1811884
986835,1811999
986638,1817093
987820,1817451
987440,1817948
988833,1816971
988309,1817239
988962,1816813
989089,1817121
989187,1817816
989234,1812857
990043,1816035
989237,1816370
990429,1815645
991187,1816374
991179,1816840
984067,1811400
984418,1818031
984505,1818559
984907,1818817
984469,1818840
983889,1820793
984884,1817763
985774,1817361
985485,1818558
986350,1815016
986374,1817178
986056,1818294
991900,1817325
991502,1817720
992454,1816785
992439,1817915
992041,1820014
992110,1827911
993277,1817958
993616,1828152
995032,1817575
994024,1818268
993631,1819236
1163442,1730105
1160947,1730309
1164018,1730436
1164443,1732202
1166923,1733032
1167050,1731839
1167277,1730950
1167275,1731922
1163888,1727777
1163879,1729604
1159862,1729659
1166973,1726141
1165735,1728358
1174401,1722735
1174850,1724063
1174735,1728703
1175083,1725751
1175123,1726595
1175271,1727416
1175241,1727939
1167746,1738247
1167286,1738639
1168380,1729741
1168627,1730587
1168783,1731097
1164078,1716352
977029,1832405
978166,1832613
982205,1832107
978661,1834564
953018,1921456
953282,1922536
953322,1922781
954632,1924579
955136,1921839
955477,1922201
955323,1922490
954718,1923445
955743,1921306
955963,1921426
955883,1923096
956917,1921251
957372,1921599
956622,1921708
956529,1921931
958231,1921550
957709,1921909
957301,1916868
956659,1917346
955304,1918194
956353,1918424
953312,1920418
957722,1918040
958534,1916529
957902,1918367
955742,1918784
955578,1919061
955608,1920095
955870,1919471
956068,1919061
956432,1919060
957122,1919424
957153,1919690
957157,1919928
957158,1920455
956251,1920570
958247,1918284
958081,1918930
957350,1919697
958242,1920574
959021,1917983
958522,1918271
958664,1918763
959040,1919835
958404,1920170
959071,1920556
959356,1917082
959848,1921545
959929,1919499
960050,1921899
960150,1916399
960418,1919426
960151,1919488
960705,1916399
962343,1916609
960955,1919177
960657,1920766
964807,1935978
966371,1937109
967104,1937904
966988,1938810
967157,1937239
967440,1937998
967798,1938140
968568,1937918
968333,1938365
968223,1940495
969038,1938142
969225,1938230
968645,1938614
967163,1935874
966399,1937093
967214,1936938
967875,1936827
967713,1937291
969417,1936900
970457,1937109
969908,1937167
968564,1937849
969678,1938498
969895,1939106
964892,1927967
964817,1931464
965352,1926400
965361,1927943
965301,1929990
965368,1931094
965820,1931739
965713,1933860
966279,1934094
967780,1931221
968407,1934377
968480,1935047
959744,1971055
959435,1971016
959750,1971377
958887,1972476
959425,1973322
960019,1966915
960250,1971224
960152,1970526
960565,1971685
962958,1970583
961304,1971861
962089,1972679
963000,1973114
963476,1970140
948676,1933581
947420,1936357
949136,1932961
948848,1933331
951119,1932354
951391,1932576
950810,1932703
949941,1933435
951997,1930274
952319,1931442
953646,1933194
942228,1938260
942068,1939616
942702,1941868
942866,1942359
944681,1940224
943964,1941996
943198,1942339
943003,1942669
945544,1935151
944827,1940333
945148,1940533
946014,1939241
946337,1939367
959922,1893426
960345,1892188
961065,1986435
960323,1989060
961148,1988970
961024,1990982
941826,1922929
941969,1924278
942147,1920539
942325,1924302
943547,1922175
944436,1922664
943220,1926044
943692,1927026
944595,1922832
938040,1925176
936853,1925806
939889,1924491
941226,1924399
940690,1924435
941253,1924654
943347,1966228
935636,1961758
935866,1962523
936149,1961954
936012,1962250
933712,1963119
934329,1963335
933955,1963549
933799,1964238
933743,1964883
934010,1965325
933574,1966148
934695,1966873
934699,1965559
934920,1965569
935071,1966085
934709,1966117
935377,1963252
935110,1963506
936028,1964165
936246,1964570
936324,1965032
936305,1966280
953882,1934205
953999,1934725
954635,1935500
954952,1936588
955522,1936045
955874,1936690
955892,1939365
955998,1937249
956504,1937879
958549,1940184
967952,1955386
968308,1955783
969418,1953235
969666,1954344
967150,1961870
971965,1968398
980136,1961649
977431,1961723
972191,1967901
982552,1961439
982513,1962038
961787,1905524
961016,1908577
959831,1910175
960883,1910143
959575,1910557
961655,1903354
962080,1904308
961692,1904220
961923,1906376
962530,1904289
962538,1905516
962756,1905019
963042,1905623
962745,1906149
962587,1906766
932366,1927813
932198,1930165
931682,1930254
932487,1931915
933380,1927595
932634,1928168
933139,1932153
933644,1927390
936933,1938093
938326,1940226
943964,1933210
948178,1924629
948487,1925307
949226,1926122
948952,1928872
949398,1929787
949727,1929076
950594,1927699
950502,1929413
950456,1930308
950792,1928082
951011,1928593
951114,1928946
953286,1926489
953365,1927889
953188,1928280
952703,1928904
954347,1927777
953667,1928049
953345,1931739
954160,1933298
956506,1932647
957968,1932741
954578,1932739
969151,1946326
972166,1950106
972218,1951995
972402,1951222
972597,1948316
972682,1951997
973584,1948099
972853,1950497
972956,1951391
975501,1946317
973921,1948815
972442,1915298
964790,1913701
962946,1918933
964539,1919053
964795,1924671
965322,1924692
965438,1921771
961786,1921966
960964,1924929
960732,1925102
963072,1923602
963104,1924519
964246,1924863
964868,1925124
964827,1925359
964791,1925840
964812,1926742
965307,1925285
966543,1925009
966136,1925890
965347,1926349
934708,1967647
933582,1968373
934673,1970873
934161,1971631
934766,1968319
937155,1972894
936013,1973391
937928,1984477
937328,1984748
995343,1919534
995278,1919893
995293,1920221
995327,1920617
922966,1960982
922746,1961608
920500,1966166
926649,1960788
925921,1961395
926937,1961757
929398,1958487
927529,1960176
927663,1960863
927322,1961482
935720,1955855
933361,1956720
932535,1957131
937887,1955071
961999,1911919
962321,1912075
963871,1912348
969021,1929100
977527,1930188
976620,1933085
977203,1936450
978806,1934235
978603,1934538
978491,1934865
978791,1935008
977993,1935257
977714,1935435
980850,1932568
979246,1938545
984511,1928571
982596,1930133
962623,1977081
963285,1978330
964273,1980038
967736,1978430
967928,1979643
969602,1981988
970360,1983347
970679,1983901
972865,1987269
980702,1983127
973223,1987670
973670,1989019
1003089,1912913
1010520,1920815
1011950,1921082
961890,2003394
962131,2005016
962213,2002075
962350,2003439
991452,1968945
992461,1970672
993773,1972026
986215,1980388
998973,1963504
998409,1977598
1001152,1981248
1002210,1978417
1001262,1980224
999337,1943257
984089,1949441
1018737,1986052
1019998,1986516
1019799,1987767
1019413,1991354
1019950,1988268
1019994,1989243
1020801,1984973
1021064,1988003
1022802,1982113
1021158,1984756
1021988,1987403
1022138,1987786
1038055,1926403
1037932,1927367
1038320,1927699
1038267,1926211
1038390,1927282
1038983,1924940
1038800,1926848
1038576,1928704
1039726,1925912
1039782,1928226
1039489,1931198
1039609,1931710
1041561,1924416
1040424,1924871
1040210,1925548
1040298,1927188
1040243,1927732
1123242,1973870
1122952,1974194
1123372,1974602
1141775,1947412
1141771,1948578
1141782,1949156
1142004,1951322
1142612,1943538
1142376,1945291
1142029,1946150
1142024,1950993
1133582,1903854
1132290,1907797
1132587,1909415
1094058,2022525
1090495,2023018
1091677,2023150
1093805,2023246
1095067,2021596
1094424,2021960
1095568,2023984
1096592,2020294
1096048,2021654
1147458,1939158
1146781,1939411
1146414,1941625
1148443,1940356
1060611,1967943
1042915,1943313
1043422,1943042
1085403,1909565
1113473,1917962
983136,2020472
975281,2023188
1062126,2013687
1092353,2029361
1088959,2037867
1098541,2009027
1098660,2008345
999904,1847451
999076,1847582
999167,1847734
999183,1848251
1000100,1845328
1000549,1845702
1000781,1846891
996404,1848479
997401,1846412
997197,1848619
998389,1845463
998975,1847423
993214,1845771
993081,1849805
993816,1847508
994208,1849597
994721,1848323
994284,1848327
994249,1851137
996626,1849443
998227,1851365
998481,1852914
996242,1859954
999006,1850412
999388,1851846
999601,1852505
1037676,1885851
1036753,1887030
1037741,1885532
1037781,1886317
1038141,1887185
1039157,1886699
1062306,1902812
1061740,1903726
1062149,1903872
1062454,1901778
1062813,1904054
1064784,1902400
1064604,1902634
1064059,1903964
1063727,1904204
1019857,1831957
1006063,1811601
1006140,1810571
1025006,1797631
1006504,1865013
1007355,1865252
1007735,1865557
994394,1873494
994150,1887197
995664,1873795
995184,1873961
997237,1874775
1000066,1879128
1025364,1866689
1000010,1885340
1077317,1887336
1073923,1890447
966864,1865401
969004,1869000
969908,1869341
966714,1866356
967030,1866676
966672,1866925
964956,1867801
965088,1868329
965378,1869482
967292,1869891
967512,1870495
967338,1870667
968307,1869743
968018,1870243
968405,1870622
966189,1829686
966518,1830470
967649,1829302
967783,1829614
967183,1830510
967342,1830755
968006,1830801
917465,1801661
918398,1816460
918829,1817420
919169,1816790
960238,1864383
957091,1864628
956055,1864859
955421,1865009
962044,1864360
963216,1866501
964888,1866606
906080,1864190
905580,1864380
905941,1864864
906493,1865543
904998,1882734
907027,1863994
906591,1864021
907302,1864327
907448,1864731
914763,1857660
908621,1865760
912139,1865780
909069,1866029
962684,1800902
962441,1801287
966580,1801926
920736,1872357
923678,1876756
921862,1877868
922760,1878375
928909,1877110
929662,1877828
927252,1878551
999971,1789476
946404,1808929
948755,1809800
926985,1779364
926818,1786795
928724,1782727
924243,1844788
925332,1844926
926475,1845312
926101,1856603
926143,1857084
928774,1861877
939795,1854104
940399,1858713
942719,1860310
892498,1862464
889850,1863095
894788,1862302
965026,1757521
964416,1757542
964505,1759911
965964,1756665
965943,1757847
965918,1758822
965928,1759742
960898,1762309
962599,1763025
965992,1759921
964822,1761675
966748,1760178
966523,1760434
927749,1774249
929300,1773908
929285,1774442
929680,1776199
950381,1772361
942493,1729168
941744,1729580
941375,1730669
936818,1730839
941968,1732640
942732,1729536
943782,1733759
988873,1711702
988440,1712289
989353,1713016
944400,1756298
945140,1756416
961430,1768298
962584,1769207
930796,1748056
898075,1644593
898461,1645512
898717,1645886
898278,1646773
899311,1646988
899325,1647476
900750,1645703
899499,1646287
901086,1646807
900985,1647091
901283,1647347
901627,1646218
901546,1646660
901493,1648386
902180,1645608
901876,1645828
902950,1645906
902365,1646647
1014898,1640801
1015827,1640320
1015320,1640542
1021634,1638439
1018283,1639356
1019310,1640521
1000700,1660698
1001799,1662144
998774,1662298
1003056,1661320
1002068,1661470
934801,1669843
1016022,1661640
1006126,1663678
1008113,1664026
1017817,1660418
1017089,1661067
948513,1700529
952080,1703500
952739,1700648
952795,1701680
953009,1702802
953183,1702287
965437,1696515
966836,1697372
980315,1623723
946800,1667142
951861,1673038
952378,1673484
943758,1629473
945513,1631912
946924,1631627
927610,1636403
917615,1619362
917037,1619596
917291,1619904
918346,1620021
917693,1620043
909439,1638360
906930,1639406
906584,1639540
913105,1637447
926926,1657652
904902,1646972
905436,1647126
908403,1668138
920362,1687483
909348,1698521
930259,1591746
930661,1592012
930992,1591657
934921,1594185
886433,1610353
1166260,1780152
1166537,1780854
1167663,1781708
1166995,1781560
1167243,1781983
1168096,1783409
1167758,1783656
1168215,1782885
1169327,1786598
1169250,1787804
1153719,1763512
1155081,1761981
1155621,1764833
1053856,1792023
1054934,1793102
1055588,1793060
1055548,1793722
1055769,1791674
1055610,1792069
1055623,1792586
1058915,1791188
1067652,1796109
1107572,1841329
1107194,1841848
1107097,1842264
1109228,1841376
1109079,1842019
1109258,1840776
1110176,1841311
1111360,1841349
1075549,1791145
1075270,1792511
1074124,1793758
1072862,1794136
1076725,1791457
1077283,1791718
1083087,1789915
1082731,1790379
1083656,1789211
1083340,1789571
1098693,1867966
1099156,1868363
1098957,1869986
1097965,1870889
1091497,1873905
1099317,1868811
1099789,1869025
1099966,1869483
1100336,1870228
1100599,1869563
1101057,1870578
1123777,1771420
1129228,1774763
1128280,1777189
1058387,1823793
1057030,1824468
1058369,1825362
1058446,1820881
1059099,1824448
1060365,1824593
1061963,1843472
1055868,1851566
1063079,1845432
1112692,1760460
1107146,1818263
1084261,1821055
1107656,1817837
1143768,1851883
1168538,1818733
1168672,1819394
1167684,1823038
1169593,1819683
1170343,1838474
1100998,1738876
1108342,1740732
1112402,1739434
1069780,1748387
1070831,1768890
1070970,1769349
1079520,1765490
1071458,1769315
1081016,1776295
1081048,1777213
1081048,1778128
1083319,1776608
1081175,1787263
1094830,1774828
1087031,1842347
1087035,1842683
1100588,1696075
1103018,1696566
1102699,1696803
1107716,1691178
1107672,1692333
1107792,1692497
1107281,1692515
1108498,1690654
1096635,1687737
1096368,1687783
1096564,1688338
1097416,1689488
1098016,1690517
1097943,1691581
1097403,1691659
1098339,1690333
1098859,1691139
1098216,1693738
1109827,1684831
1109115,1685562
1110176,1682336
1053423,1687942
1053611,1688919
1055334,1685022
1054712,1687260
1055509,1687325
1058828,1691208
1082741,1648493
1083340,1649696
1084098,1652650
1083473,1654025
1084324,1650280
1084826,1651906
1084231,1652153
1085189,1651222
1084924,1651312
1086014,1651803
1086172,1652896
1051445,1659700
1052656,1659959
1050694,1666072
1052843,1675432
1053140,1676248
1053433,1676485
1053592,1677647
1053883,1677976
1119529,1690229
1124311,1694110
1124490,1695636
1125109,1693129
1124872,1693853
1126759,1694160
1127722,1695157
1128182,1695302
1113205,1722116
1112917,1722546
1112772,1723592
1111979,1724099
1113857,1718234
1113639,1721501
1113867,1721996
1113506,1722550
1120935,1711152
1114525,1720070
1101796,1655443
1102668,1655708
1101438,1655802
1102844,1655078
1103258,1655983
1103904,1653277
1103438,1653866
1104686,1657798
1105440,1658212
1108979,1653127
1108876,1653784
1109152,1654446
1109025,1656096
1138667,1703309
1137536,1704283
1139202,1705374
1138785,1705506
1139833,1707740
1081751,1698088
1082263,1698282
1082132,1698670
1093760,1699755
1092502,1701767
1089088,1711329
1088962,1729639
1097316,1716864
1075382,1664795
1075544,1664431
1082489,1666065
1036018,1649708
1028422,1666854
1034089,1713268
1020224,1724857
1020750,1725007
1021168,1725088
1037309,1742768
1037788,1743298
1038445,1744570
1048421,1715638
1060032,1730397
905834,1499559
905693,1499592
905206,1499811
905790,1499810
904910,1500681
906151,1499364
906183,1499786
910473,1500432
909132,1501306
909816,1501402
906763,1501944
913257,1501627
910507,1501779
912541,1473872
913152,1473452
953101,1952235
953825,1952422
953811,1953030
953424,1953090
952184,1955774
954763,1952437
954060,1952439
955146,1952486
954047,1953059
954613,1953184
955991,1952518
956001,1953887
955970,1954145
956668,1952511
957072,1952678
956058,1953101
957241,1952581
957863,1952983
953407,1951004
953691,1951338
953123,1951241
953325,1951270
954224,1951444
954290,1951893
953797,1951832
955220,1950806
954649,1951987
954733,1952188
956779,1950713
957276,1951889
957919,1951864
952202,1946663
952282,1947132
952719,1947590
952827,1947895
952988,1947958
955449,1948453
953546,1948623
953092,1949120
953294,1949296
956045,1947423
956259,1947655
956254,1948758
956069,1949768
956451,1948326
958944,1948989
958959,1949508
958114,1949972
958701,1951625
959036,1949914
959747,1950374
959909,1952113
961207,1948722
961460,1949291
960874,1949519
962288,1951222
962052,1949028
962332,1951233
963376,1949609
962407,1949842
962884,1950950
962630,1951063
962892,1952552
965128,1949568
965429,1949740
957914,1953031
958902,1953317
959210,1952866
959237,1953281
959602,1953412
960424,1954137
961367,1954611
960978,1954931
962144,1951435
962174,1954917
962911,1952577
962868,1953637
962946,1954756
962885,1955903
963434,1955290
964070,1955494
964730,1955682
956394,1954465
956936,1956227
955497,1956842
958333,1956088
958902,1955581
959016,1955997
959511,1955973
960814,1956851
961988,1957429
957519,1957935
957472,1958991
957942,1959660
957903,1960482
958037,1959134
958260,1958417
958080,1958937
958121,1959956
958258,1960158
958541,1957209
958481,1957620
958647,1960535
958755,1960721
958842,1960887
958141,1960916
958954,1961117
959103,1961410
960403,1961546
960578,1961564
959236,1962072
959511,1962684
960677,1960269
960567,1961926
960323,1958448
960776,1961612
961285,1959214
961914,1959709
961233,1961701
961777,1962035
962054,1957472
962317,1957595
962711,1957746
962520,1959980
963569,1958101
945889,1954337
948167,1954529
948423,1955668
948069,1957297
948559,1954684
948558,1957017
948720,1959640
948861,1956757
948874,1957902
950171,1955870
949078,1956500
949636,1956983
948898,1952076
948892,1952644
947326,1953195
949683,1953320
950092,1951342
949732,1952108
950259,1953831
950586,1951340
950805,1954884
950767,1951215
951174,1954234
951004,1954456
952660,1951277
952877,1951948
952301,1952653
951282,1955155
946908,1952867
947739,1949895
948041,1950100
948040,1951968
949028,1950314
948925,1950812
950964,1948983
951477,1949526
949113,1951008
941635,1946619
942511,1947812
943802,1947775
942850,1947848
943805,1948009
944780,1948153
945995,1948099
938466,1952822
938069,1953717
942462,1947833
942339,1948100
942803,1950919
943602,1948024
941947,1944249
942247,1944914
944451,1944041
944472,1944596
944746,1945513
946065,1942438
946997,1942794
946098,1945822
945252,1942022
944601,1943052
944887,1943120
945778,1940919
945891,1942219
946060,1942394
946732,1939560
946720,1940992
946775,1941321
946863,1937906
946894,1939949
946742,1940463
946786,1941524
947201,1937824
946995,1939649
947091,1941033
947200,1941460
947261,1942425
946302,1948003
946005,1949266
946718,1947750
946827,1948700
947234,1946394
947919,1947518
947516,1947505
948068,1946732
948403,1946970
949503,1946572
949464,1944613
949388,1946336
949798,1944696
950444,1945219
951546,1946362
951763,1944182
953663,1945111
951937,1946169
953806,1942073
948343,1942214
948242,1942657
947195,1942942
948139,1943255
949789,1942316
949438,1942872
949401,1943524
949936,1941527
951601,1942548
951055,1942679
951140,1943211
954616,1941087
954345,1941414
952452,1942165
956061,1944943
956714,1945175
955919,1945194
956600,1945461
955702,1945768
957018,1943906
957306,1947030
958348,1942841
957941,1945138
959122,1940400
959199,1942195
959528,1940781
958006,1945137
957592,1946465
957333,1947203
958527,1944521
958802,1945449
958525,1946201
958305,1946817
958317,1947664
958817,1947947
959928,1943994
959078,1944709
959591,1944916
960156,1945126
959198,1945597
959683,1945756
959275,1947198
960665,1947431
960998,1941963
960914,1945424
961140,1946204
964794,1943195
961183,1944471
961768,1944724
961397,1945586
965277,1945165
964681,1946065
965232,1946312
964472,1946389
966137,1942312
965444,1945315
965493,1946256
966207,1947421
966285,1943763
967036,1941906
966617,1948933
966735,1948894
968045,1948331
1139122,1679061
1138994,1679307
1139069,1679696
1138669,1679756
1139300,1679199
1139876,1679707
1139727,1680247
1139770,1680755
1139960,1679180
1140075,1679952
1140045,1679332
1140117,1680473
1140147,1680713
1138100,1680373
1137889,1680540
1138248,1676698
1138512,1679348
1138311,1680480
1138237,1681198
1138774,1677174
1138973,1678123
1138912,1678523
1138945,1678952
1138539,1680002
1138671,1680660
1140184,1680753
1140294,1681079
1140786,1681286
1140450,1681400
1140945,1681599
1140589,1681590
1140871,1682253
1140953,1682398
1141199,1682189
1141099,1682591
1141253,1682777
1141410,1683057
1141649,1682359
1142097,1682923
1142529,1683550
1141793,1684040
1140729,1678033
1140162,1678273
1140722,1678417
1140358,1678516
1140672,1678685
1143159,1677122
1140832,1678625
1139552,1685373
1138625,1685504
1141122,1686225
1141978,1685046
1141214,1685820
1141944,1685818
1142033,1684685
1142366,1684866
1142680,1684970
1142728,1687748
1143620,1690626
1143670,1691024
1143632,1691254
1142835,1691419
1143689,1691847
1143994,1691147
1144096,1691269
1145328,1690390
1144208,1690674
1144190,1692577
1146318,1689611
1146865,1689963
1146474,1690063
1142862,1683492
1145063,1682828
1145146,1683396
1143218,1683536
1145324,1684736
1145910,1682858
1146711,1683462
1145761,1683599
1145547,1684512
1137024,1690322
1136372,1690558
1136207,1691113
1136828,1691511
1137019,1691534
1137259,1691651
1137473,1691808
1137366,1692174
1137483,1694315
1137720,1694256
1148354,1686979
1150478,1686004
1152234,1686435
1151295,1686793
1133096,1677701
1132683,1678912
1132733,1679588
1133523,1679793
1132978,1680973
1133540,1677690
1133790,1679997
1134686,1677668
1136076,1678571
1135510,1679226
1144352,1694026
1144829,1694186
1144322,1694477
1144919,1695721
1146381,1692160
1146143,1692199
1125967,1677963
1127963,1677994
1122686,1678662
1134203,1690925
1143568,1688297
1143432,1688464
1143700,1688517
1143253,1688550
1143272,1689263
1142694,1689572
1143738,1689732
1143845,1690049
1143796,1690252
1144009,1688996
1143949,1689262
1143870,1689626
1144333,1687781
1146925,1688859
1146346,1688889
1144522,1688948
1144714,1689679
1146367,1684027
1146752,1685098
1146559,1687484
1145781,1687599
1146395,1687818
1146347,1688098
1146786,1683509
1146803,1684669
1146863,1685570
1146950,1686139
1146978,1686373
1147026,1686599
1147079,1686859
1146982,1687065
1147121,1688571
1147301,1685384
1147405,1685575
1147861,1685681
1147546,1687085
1133837,1684294
1134480,1685057
